*year,value
"1949.083",-0.0165438391643197
"1949.167",-0.015993987239201
"1949.25",-0.0156220335488706
"1949.333",-0.01503858266659
"1949.417",-0.0152709373374791
"1949.5",-0.0159779699273042
"1949.583",-0.0181896487973427
"1949.667",-0.0184462897392818
"1949.75",-0.0187462365205804
"1949.833",-0.0178327150987712
"1949.917",-0.0165427680063061
"1950",-0.0167778984515619
"1950.083",-0.0168776621015994
"1950.167",-0.0163244095187852
"1950.25",-0.015950350521156
"1950.333",-0.0153657989846207
"1950.417",-0.0155991651925065
"1950.5",-0.016311576528886
"1950.583",-0.0185357700060088
"1950.667",-0.0187930728849006
"1950.75",-0.0190955785810892
"1950.833",-0.0181781509500802
"1950.917",-0.0168815394430931
"1951",-0.0171151234831882
"1951.083",-0.0172149108678976
"1951.167",-0.0166581172695772
"1951.25",-0.0162820062105272
"1951.333",-0.0156963069245213
"1951.417",-0.015930733740015
"1951.5",-0.016648565455898
"1951.583",-0.01888538836743
"1951.667",-0.0191433893389915
"1951.75",-0.0194484769514513
"1951.833",-0.018526951872042
"1951.917",-0.0172237738223829
"1952",-0.0174557483494287
"1952.083",-0.0175554590229603
"1952.167",-0.0169951903903243
"1952.25",-0.0166169154654818
"1952.333",-0.016030110033024
"1952.417",-0.0162655970071721
"1952.5",-0.0169888729719165
"1952.583",-0.0192385021157227
"1952.667",-0.0194971642759812
"1952.75",-0.0198048511941754
"1952.833",-0.0188793374926798
"1952.917",-0.0175693242915052
"1953",-0.0177996688332248
"1953.083",-0.0178992865584291
"1953.167",-0.0173356203808415
"1953.25",-0.0169551236153521
"1953.333",-0.0163672343344634
"1953.417",-0.0166037241658417
"1953.5",-0.017332541128914
"1953.583",-0.0195950511659514
"1953.667",-0.0198544335223541
"1953.75",-0.0201647704780216
"1953.833",-0.019235111754026
"1953.917",-0.0179182969830534
"1954",-0.0181470116442026
"1954.083",-0.0182465055330829
"1954.167",-0.0176793236011026
"1954.25",-0.017296725254628
"1954.333",-0.0167076314765538
"1954.417",-0.0169452230845705
"1954.5",-0.0176796139841879
"1954.583",-0.0199550732451703
"1954.667",-0.0202151605333002
"1954.75",-0.0205282015355398
"1954.833",-0.0195943347709464
"1954.917",-0.0182707532988929
"1955",-0.0184976205914601
"1955.083",-0.0185971567268591
"1955.167",-0.0180263992249228
"1955.25",-0.0176415331397947
"1955.333",-0.0170512357025813
"1955.417",-0.0172900328403764
"1955.5",-0.0180299952072952
"1955.583",-0.0203186414130693
"1955.667",-0.0205794040768248
"1955.75",-0.0208951068641527
"1955.833",-0.0199570898392692
"1955.917",-0.0186265695074556
"1956",-0.0188516513121898
"1956.083",-0.0189510641949044
"1956.167",-0.0183767027491547
"1956.25",-0.017989684934942
"1956.333",-0.0173982438786296
"1956.417",-0.0176380634629902
"1956.5",-0.0183837256230687
"1956.583",-0.0206856438952067
"1956.667",-0.0209471320078616
"1956.75",-0.021265553357923
"1956.833",-0.0203232551728913
"1956.917",-0.0189857206618953
"1957",-0.0192090138660528
"1957.083",-0.0193084354883943
"1957.167",-0.0187304143388139
"1957.25",-0.0183411735166754
"1957.333",-0.0177484500697556
"1957.417",-0.0179894569264546
"1957.5",-0.0187408241324481
"1957.583",-0.0210562145994289
"1957.667",-0.0213183012867408
"1957.75",-0.0216394831018567
"1957.833",-0.0206929265784767
"1957.917",-0.0193483407149535
"1958",-0.0195697039879912
"1958.083",-0.0196691081011484
"1958.167",-0.0190873727747199
"1958.25",-0.0186958389079189
"1958.333",-0.0181020149414304
"1958.417",-0.0183441322246041
"1958.5",-0.0191012795564929
"1958.583",-0.0214301059728085
"1958.667",-0.0216929547585858
"1958.75",-0.0220170135870693
"1958.833",-0.0210661050437231
"1958.917",-0.0197143910566343
"1959",-0.0199338370740043
"1959.083",-0.0200331258659879
"1959.167",-0.0194477075949054
"1959.25",-0.0190539226905189
"1959.333",-0.0184588117989932
"1959.417",-0.0187020249026896
"1959.5",-0.0194650793095416
"1959.583",-0.0218075127264529
"1959.667",-0.0220711555013549
"1959.75",-0.0223979445503961
"1959.833",-0.0214427269968233
"1959.917",-0.020083808818491
"1960",-0.0203012259254726
"1960.083",-0.0204004811955993
"1960.167",-0.0198113359225654
"1960.25",-0.0194152451933085
"1960.333",-0.0188189371973639
"1960.417",-0.0190632844472417
"1960.5",-0.0198322172110018
"1960.583",-0.0221884737696603
"1960.667",-0.0224528197253709
"1960.75",-0.0227824250892747
"1960.833",-0.0218227621633503
"1960.917",-0.0204565835848037
"1961",-0.0206720228872636
"1961.083",-0.0207712028828634
"1961.167",-0.0201782940780332
"1961.25",-0.0197798923759064
"1961.333",-0.0191824236407716
"1961.417",-0.0194278068956087
"1961.5",-0.020202737931741
"1961.583",-0.0225729244232048
"1961.667",-0.0228379545839588
"1961.75",-0.0231704417799972
"1961.833",-0.0585390161359231
"1961.917",-0.0944158781877249
"1962",-0.131104220141262
"1962.083",-0.169488794856004
"1962.167",-0.206639257635433
"1962.25",-0.204590684702643
"1962.333",-0.203820108230547
"1962.417",-0.204781060445996
"1962.5",-0.204844560779784
"1962.583",-0.206304097669912
"1962.667",-0.205706635788799
"1962.75",-0.207379615290891
"1962.833",-0.167930187784288
"1962.917",-0.131590869014596
"1963",-0.0947990775631354
"1963.083",-0.0600693722437208
"1963.167",-0.240688052646132
"1963.25",-0.726414644414348
"1963.333",-1.07981760746585
"1963.417",-1.21504652875332
"1963.5",-1.2940622877406
"1963.583",-1.33027330700545
"1963.667",-1.32176589769556
"1963.75",-1.28355975138472
"1963.833",-1.2246801331445
"1963.917",-1.14331768449708
"1964",-1.04715309626343
"1964.083",-0.973746609958997
"1964.167",-0.919273635251493
"1964.25",-0.866294299428643
"1964.333",-0.811832009932743
"1964.417",-0.75379865468108
"1964.5",-0.685465075576005
"1964.583",-0.611179078108138
"1964.667",-0.534924019097748
"1964.75",-0.470780669649769
"1964.833",-0.416710194811117
"1964.917",-0.480827087313126
"1965",-0.650061351443048
"1965.083",-0.694973980440393
"1965.167",-0.627473443243661
"1965.25",-0.567902689256336
"1965.333",-0.514198075735001
"1965.417",-0.466603761518741
"1965.5",-0.419237316674093
"1965.583",-0.374641297005827
"1965.667",-0.330897759528484
"1965.75",-0.29470875387251
"1965.833",-0.263165807604751
"1965.917",-0.204781211892957
"1966",-0.123434985579506
"1966.083",-0.0816165366904439
"1966.167",-0.07455143789724
"1966.25",-0.0684915157175847
"1966.333",-0.0628877418164806
"1966.417",-0.0587463175885996
"1966.5",-0.0552572287257476
"1966.583",-0.05366648746733
"1966.667",-0.0502333050404707
"1966.75",-0.0474754220069828
"1966.833",-0.101406653696621
"1966.917",-0.152200231350448
"1967",-0.201337806915978
"1967.083",-0.256693719828111
"1967.167",-0.313743529372221
"1967.25",-0.310731677986695
"1967.333",-0.308627761725248
"1967.417",-0.310610072242963
"1967.5",-0.308475211356816
"1967.583",-0.310873026428043
"1967.667",-0.312237941442097
"1967.75",-0.315972314311145
"1967.833",-0.28827840493807
"1967.917",-0.264939490057268
"1968",-0.242544590144489
"1968.083",-0.220139643222386
"1968.167",-0.194255138838694
"1968.25",-0.192185181595069
"1968.333",-0.190532037574304
"1968.417",-0.191688884427961
"1968.5",-0.190596743946684
"1968.583",-0.192925181434635
"1968.667",-0.193747250172636
"1968.75",-0.195954378764869
"1968.833",-0.179828005511923
"1968.917",-0.164693849113139
"1969",-0.150730691448433
"1969.083",-0.136743444139319
"1969.167",-0.120657122786021
